AAEL012637-RB AAEL012637 3719
AAEL025258-RB AAEL025258 1955
AAEL025259-RB AAEL025259 3202
AAEL006001-RE AAEL006001 818
AAEL006002-RA AAEL006002 1626
AAEL006003-RA AAEL006003 1123
AAEL006004-RA AAEL006004 4991
AAEL021826-RK AAEL021826 2573
AAEL020046-RA AAEL020046 1159
AAEL006005-RA AAEL006005 1129
AAEL006006-RA AAEL006006 581
AAEL021828-RF AAEL021828 4989
AAEL006009-RA AAEL006009 866
AAEL004770-RB AAEL004770 550
AAEL004771-RA AAEL004771 364
AAEL004772-RA AAEL004772 373
AAEL011311-RB AAEL011311 1803
AAEL004773-RA AAEL004773 979
AAEL017394-RA AAEL017394 899
AAEL004774-RC AAEL004774 2491
AAEL011313-RA AAEL011313 1387
AAEL004775-RA AAEL004775 820
AAEL011314-RA AAEL011314 1375
AAEL022692-RB AAEL022692 2054
AAEL004776-RA AAEL004776 514
AAEL017397-RA AAEL017397 304
AAEL004777-RB AAEL004777 3867
AAEL004778-RA AAEL004778 1862
AAEL011317-RA AAEL011317 1266
AAEL004779-RA AAEL004779 483
AAEL011318-RC AAEL011318 3555
AAEL022696-RA AAEL022696 1160
AAEL011319-RC AAEL011319 312
AAEL022698-RA AAEL022698 889
AAEL015201-RC AAEL015201 1741
AAEL015202-RB AAEL015202 687
AAEL012180-RA AAEL012180 645
AAEL008664-RA AAEL008664 1084
AAEL008665-RB AAEL008665 692
AAEL012184-RA AAEL012184 1074
AAEL008668-RC AAEL008668 968
AAEL012185-RA AAEL012185 1040
AAEL026586-RA AAEL026586 2018
AAEL012187-RB AAEL012187 4647
AAEL013969-RB AAEL013969 931
AAEL020509-RA AAEL020509 552
AAEL003452-RB AAEL003452 606
AAEL003454-RA AAEL003454 665
AAEL021372-RA AAEL021372 868
AAEL003457-RA AAEL003457 739
AAEL021375-RA AAEL021375 1594
AAEL021377-RA AAEL021377 300
AAEL021378-RA AAEL021378 436
AAEL007342-RB AAEL007342 285
AAEL007344-RA AAEL007344 363
AAEL025265-RA AAEL025265 4256
AAEL007349-RB AAEL007349 261
AAEL006010-RA AAEL006010 615
AAEL006011-RA AAEL006011 571
AAEL006012-RF AAEL006012 4798
AAEL020054-RA AAEL020054 1744
AAEL002138-RA AAEL002138 1036
AAEL020057-RA AAEL020057 2284
AAEL007800-RD AAEL007800 2941
AAEL020059-RA AAEL020059 619
AAEL004780-RA AAEL004780 601
AAEL025720-RC AAEL025720 1112
AAEL004782-RB AAEL004782 364
AAEL004783-RA AAEL004783 720
AAEL004784-RB AAEL004784 841
AAEL011323-RF AAEL011323 1691
AAEL011325-RJ AAEL011325 1290
AAEL004788-RA AAEL004788 792
AAEL008671-RA AAEL008671 456
AAEL008672-RB AAEL008672 2093
AAEL008673-RA AAEL008673 696
AAEL013970-RC AAEL013970 960
AAEL008674-RB AAEL008674 681
AAEL026591-RA AAEL026591 1845
AAEL013971-RA AAEL013971 2513
AAEL008675-RA AAEL008675 409
AAEL013972-RB AAEL013972 544
AAEL008676-RA AAEL008676 1308
AAEL020512-RA AAEL020512 299
AAEL013974-RA AAEL013974 4154
AAEL008678-RA AAEL008678 762
AAEL012195-RA AAEL012195 693
AAEL008679-RF AAEL008679 1550
AAEL020517-RA AAEL020517 311
AAEL013979-RG AAEL013979 723
AAEL020519-RA AAEL020519 604
AAEL003464-RA AAEL003464 501
AAEL003469-RA AAEL003469 462
AAEL007351-RA AAEL007351 700
AAEL007353-RB AAEL007353 2328
AAEL012650-RA AAEL012650 784
AAEL007354-RA AAEL007354 1367
AAEL012651-RA AAEL012651 784
AAEL007355-RA AAEL007355 493
AAEL012652-RA AAEL012652 812
AAEL007356-RA AAEL007356 1204
AAEL025273-RA AAEL025273 680
AAEL007357-RA AAEL007357 654
AAEL003924-RA AAEL003924 1095
AAEL020061-RA AAEL020061 581
AAEL006020-RA AAEL006020 2214
AAEL020062-RA AAEL020062 549
AAEL020063-RA AAEL020063 374
AAEL003927-RA AAEL003927 605
AAEL006022-RB AAEL006022 6061
AAEL006023-RA AAEL006023 1577
AAEL003929-RB AAEL003929 902
AAEL006025-RA AAEL006025 797
AAEL006026-RA AAEL006026 3097
AAEL007810-RA AAEL007810 2229
AAEL006027-RC AAEL006027 1150
AAEL006028-RA AAEL006028 4238
AAEL007812-RA AAEL007812 1505
AAEL007813-RA AAEL007813 2109
AAEL004791-RB AAEL004791 3846
AAEL011330-RB AAEL011330 990
AAEL007814-RB AAEL007814 715
AAEL011331-RA AAEL011331 2597
AAEL007815-RB AAEL007815 1513
AAEL011332-RC AAEL011332 2202
AAEL007816-RA AAEL007816 1496
AAEL025733-RA AAEL025733 374
AAEL011333-RA AAEL011333 2738
AAEL011335-RA AAEL011335 933
AAEL011337-RA AAEL011337 893
AAEL004799-RD AAEL004799 1802
AAEL002600-RE AAEL002600 1423
AAEL002601-RA AAEL002601 1891
AAEL002602-RB AAEL002602 1052
AAEL013980-RB AAEL013980 336
AAEL013981-RA AAEL013981 2076
AAEL020521-RA AAEL020521 699
AAEL013982-RA AAEL013982 991
AAEL002605-RA AAEL002605 397
AAEL013983-RB AAEL013983 2075
AAEL002606-RA AAEL002606 394
AAEL013984-RA AAEL013984 1144
AAEL002607-RB AAEL002607 1087
AAEL013985-RA AAEL013985 3085
AAEL020525-RB AAEL020525 5897
AAEL013987-RA AAEL013987 972
AAEL013989-RA AAEL013989 297
AAEL003470-RB AAEL003470 1117
AAEL003471-RB AAEL003471 1496
AAEL003473-RB AAEL003473 1390
AAEL024413-RA AAEL024413 1231
AAEL003474-RC AAEL003474 1006
AAEL003476-RD AAEL003476 2032
AAEL003478-RA AAEL003478 1579
AAEL007360-RB AAEL007360 2770
AAEL021399-RA AAEL021399 1056
AAEL007363-RC AAEL007363 1172
AAEL007364-RA AAEL007364 1010
AAEL025282-RA AAEL025282 889
AAEL003936-RA AAEL003936 526
AAEL006032-RK AAEL006032 3085
AAEL021854-RA AAEL021854 520
AAEL003938-RA AAEL003938 1282
AAEL006033-RA AAEL006033 1185
AAEL006034-RA AAEL006034 1637
AAEL006035-RM AAEL006035 2263
AAEL006036-RA AAEL006036 590
AAEL006037-RB AAEL006037 3161
AAEL006038-RA AAEL006038 6569
AAEL006039-RB AAEL006039 956
AAEL025744-RA AAEL025744 937
AAEL002610-RA AAEL002610 1334
AAEL002612-RA AAEL002612 1040
AAEL013990-RB AAEL013990 2073
AAEL002613-RB AAEL002613 1172
AAEL002614-RD AAEL002614 1961
AAEL008698-RA AAEL008698 1501
AAEL002617-RA AAEL002617 397
AAEL008699-RB AAEL008699 1536
AAEL002618-RA AAEL002618 405
AAEL002619-RA AAEL002619 977
AAEL020536-RA AAEL020536 1500
AAEL020537-RA AAEL020537 325
AAEL024420-RA AAEL024420 775
AAEL003481-RA AAEL003481 1819
AAEL011801-RA AAEL011801 1786
AAEL003484-RA AAEL003484 1047
AAEL011803-RB AAEL011803 1159
AAEL003485-RA AAEL003485 476
AAEL024425-RA AAEL024425 1779
AAEL011805-RB AAEL011805 1508
AAEL011807-RC AAEL011807 2070
AAEL011808-RB AAEL011808 908
AAEL011809-RC AAEL011809 1859
AAEL012675-RA AAEL012675 1478
AAEL012676-RE AAEL012676 772
AAEL025299-RA AAEL025299 311
AAEL012679-RA AAEL012679 1262
AAEL003942-RA AAEL003942 312
AAEL003944-RA AAEL003944 616
AAEL021861-RA AAEL021861 1490
AAEL003945-RA AAEL003945 1707
AAEL021862-RA AAEL021862 1109
AAEL003946-RA AAEL003946 335
AAEL020083-RA AAEL020083 3715
AAEL006042-RA AAEL006042 1407
AAEL006043-RA AAEL006043 2782
AAEL021865-RA AAEL021865 1208
AAEL003949-RA AAEL003949 1946
AAEL006044-RA AAEL006044 1486
AAEL006048-RC AAEL006048 1196
AAEL025751-RA AAEL025751 374
AAEL002623-RA AAEL002623 868
AAEL002624-RA AAEL002624 1148
AAEL002625-RA AAEL002625 884
AAEL006501-RA AAEL006501 676
AAEL002626-RB AAEL002626 582
AAEL006502-RA AAEL006502 600
AAEL002627-RB AAEL002627 1806
AAEL006503-RA AAEL006503 522
AAEL002629-RB AAEL002629 1240
AAEL020546-RA AAEL020546 1789
AAEL020547-RE AAEL020547 3397
AAEL011810-RC AAEL011810 960
AAEL011811-RA AAEL011811 2451
AAEL011812-RA AAEL011812 2156
AAEL011813-RA AAEL011813 908
AAEL024434-RA AAEL024434 708
AAEL011814-RA AAEL011814 1672
AAEL011815-RA AAEL011815 2996
AAEL011817-RA AAEL011817 3363
AAEL011819-RA AAEL011819 1859
AAEL001300-RA AAEL001300 1335
AAEL012680-RA AAEL012680 1678
AAEL012681-RA AAEL012681 580
AAEL012683-RA AAEL012683 1498
AAEL012684-RA AAEL012684 194
AAEL012685-RE AAEL012685 1234
AAEL012686-RA AAEL012686 431
AAEL012687-RA AAEL012687 1336
AAEL012688-RA AAEL012688 1459
AAEL023103-RA AAEL023103 580
AAEL012689-RA AAEL012689 1915
AAEL023104-RA AAEL023104 2343
AAEL023106-RA AAEL023106 1016
AAEL003950-RA AAEL003950 2121
AAEL023107-RD AAEL023107 4316
AAEL003951-RB AAEL003951 2088
AAEL003952-RK AAEL003952 2821
AAEL003953-RE AAEL003953 3574
AAEL020090-RA AAEL020090 891
AAEL003954-RA AAEL003954 1223
AAEL006050-RA AAEL006050 2792
AAEL003955-RB AAEL003955 5742
AAEL020092-RA AAEL020092 734
AAEL006051-RA AAEL006051 873
AAEL003956-RC AAEL003956 1322
AAEL020093-RA AAEL020093 1175
AAEL006052-RA AAEL006052 345
AAEL003957-RE AAEL003957 443
AAEL006053-RA AAEL006053 385
AAEL003958-RH AAEL003958 1447
AAEL006054-RC AAEL006054 2236
AAEL003959-RE AAEL003959 963
AAEL006055-RB AAEL006055 616
AAEL006056-RA AAEL006056 1901
AAEL021879-RA AAEL021879 1406
AAEL020099-RA AAEL020099 1063
AAEL006058-RA AAEL006058 1468
AAEL006059-RA AAEL006059 1066
AAEL025762-RE AAEL025762 9278
AAEL002630-RA AAEL002630 1233
AAEL002631-RA AAEL002631 577
AAEL015252-RB AAEL015252 764
AAEL002632-RA AAEL002632 3244
AAEL015253-RA AAEL015253 659
AAEL015254-RA AAEL015254 850
AAEL020553-RA AAEL020553 1510
AAEL024443-RA AAEL024443 728
AAEL011825-RE AAEL011825 2353
AAEL011826-RA AAEL011826 2022
AAEL011827-RA AAEL011827 2401
AAEL007390-RA AAEL007390 1052
AAEL007391-RB AAEL007391 629
AAEL007392-RB AAEL007392 462
AAEL007393-RA AAEL007393 2411
AAEL012690-RA AAEL012690 2312
AAEL007394-RA AAEL007394 472
AAEL012691-RA AAEL012691 1751
AAEL007395-RA AAEL007395 1982
AAEL001314-RA AAEL001314 183
AAEL012693-RB AAEL012693 1371
AAEL007397-RE AAEL007397 3406
AAEL012694-RB AAEL012694 1012
AAEL007398-RA AAEL007398 321
AAEL001317-RA AAEL001317 2395
AAEL023115-RA AAEL023115 691
AAEL003961-RA AAEL003961 976
AAEL003963-RB AAEL003963 2225
AAEL003964-RC AAEL003964 1893
AAEL024904-RA AAEL024904 376
AAEL003965-RB AAEL003965 2448
AAEL003966-RC AAEL003966 1521
AAEL006061-RA AAEL006061 699
AAEL024906-RA AAEL024906 1936
AAEL003967-RA AAEL003967 1815
AAEL006062-RD AAEL006062 2091
AAEL003968-RA AAEL003968 3080
AAEL021885-RA AAEL021885 1336
AAEL024909-RA AAEL024909 374
AAEL021888-RA AAEL021888 2076
AAEL025771-RA AAEL025771 484
AAEL002643-RA AAEL002643 729
AAEL002644-RA AAEL002644 988
AAEL020565-RA AAEL020565 311
AAEL020568-RA AAEL020568 908
AAEL010054-RB AAEL010054 1607
AAEL010055-RB AAEL010055 553
AAEL011836-RA AAEL011836 1714
AAEL024457-RA AAEL024457 1373
AAEL011837-RB AAEL011837 1547
AAEL010057-RB AAEL010057 1125
AAEL010058-RA AAEL010058 1334
AAEL011839-RA AAEL011839 555
AAEL010059-RA AAEL010059 1826
AAEL001321-RA AAEL001321 1555
AAEL001324-RB AAEL001324 3218
AAEL001329-RF AAEL001329 1138
AAEL023121-RA AAEL023121 311
AAEL023126-RA AAEL023126 301
AAEL003970-RC AAEL003970 1388
AAEL023127-RA AAEL023127 460
AAEL003971-RA AAEL003971 1214
AAEL003972-RC AAEL003972 607
AAEL010511-RC AAEL010511 1627
AAEL003973-RB AAEL003973 1197
AAEL010514-RA AAEL010514 968
AAEL003976-RA AAEL003976 2360
AAEL003977-RA AAEL003977 856
AAEL021897-RA AAEL021897 601
AAEL007868-RA AAEL007868 330
AAEL007869-RB AAEL007869 1087
AAEL010060-RA AAEL010060 1828
AAEL024461-RA AAEL024461 374
AAEL010061-RB AAEL010061 5214
AAEL024462-RA AAEL024462 1832
AAEL011842-RA AAEL011842 982
AAEL010062-RF AAEL010062 1311
AAEL010063-RA AAEL010063 1637
AAEL010064-RD AAEL010064 1680
AAEL024465-RA AAEL024465 329
AAEL010065-RC AAEL010065 1313
AAEL010066-RA AAEL010066 1476
AAEL010067-RA AAEL010067 742
AAEL024468-RA AAEL024468 544
AAEL010068-RB AAEL010068 1096
AAEL001330-RA AAEL001330 928
AAEL001331-RA AAEL001331 1082
AAEL001332-RA AAEL001332 2841
AAEL001334-RA AAEL001334 995
AAEL019610-RA AAEL019610 2628
AAEL001336-RA AAEL001336 706
AAEL005214-RB AAEL005214 2205
AAEL001339-RA AAEL001339 1696
AAEL005215-RB AAEL005215 2190
AAEL023132-RA AAEL023132 1018
AAEL005216-RA AAEL005216 1146
AAEL005217-RA AAEL005217 634
AAEL005218-RC AAEL005218 722
AAEL023138-RA AAEL023138 680
AAEL009100-RA AAEL009100 915
AAEL009101-RA AAEL009101 861
AAEL003986-RG AAEL003986 297
AAEL000001-RA AAEL000001 1470
AAEL009105-RH AAEL009105 2679
AAEL003989-RF AAEL003989 1143
AAEL027024-RA AAEL027024 311
AAEL000004-RA AAEL000004 1551
AAEL000005-RC AAEL000005 1178
AAEL000006-RC AAEL000006 1947
AAEL007870-RA AAEL007870 363
AAEL007871-RB AAEL007871 640
AAEL000008-RC AAEL000008 1872
AAEL027029-RA AAEL027029 1720
AAEL007874-RE AAEL007874 1257
AAEL025791-RA AAEL025791 374
AAEL011391-RA AAEL011391 1177
AAEL007875-RC AAEL007875 1618
AAEL007876-RC AAEL007876 3300
AAEL007877-RA AAEL007877 1152
AAEL025794-RA AAEL025794 1783
AAEL007878-RA AAEL007878 1296
AAEL011395-RD AAEL011395 2347
AAEL007879-RA AAEL007879 1137
AAEL011399-RB AAEL011399 1090
AAEL020582-RA AAEL020582 539
AAEL020586-RA AAEL020586 3108
AAEL010070-RA AAEL010070 1054
AAEL010071-RA AAEL010071 858
AAEL010073-RB AAEL010073 3319
AAEL024474-RA AAEL024474 374
AAEL010074-RC AAEL010074 3577
AAEL024475-RA AAEL024475 1329
AAEL010075-RA AAEL010075 750
AAEL024476-RC AAEL024476 2013
AAEL010076-RD AAEL010076 3602
AAEL024477-RA AAEL024477 1526
AAEL010077-RA AAEL010077 1116
AAEL011857-RA AAEL011857 1705
AAEL001340-RA AAEL001340 2889
AAEL001342-RA AAEL001342 1249
AAEL001344-RA AAEL001344 1749
AAEL005220-RD AAEL005220 348
AAEL001345-RA AAEL001345 1042
AAEL005221-RG AAEL005221 1069
AAEL019622-RG AAEL019622 3169
AAEL005222-RA AAEL005222 464
AAEL019623-RC AAEL019623 3095
AAEL019624-RA AAEL019624 3759
AAEL005224-RC AAEL005224 412
AAEL001349-RA AAEL001349 2034
AAEL019625-RE AAEL019625 2561
AAEL005225-RA AAEL005225 625
AAEL019627-RC AAEL019627 2214
AAEL005227-RB AAEL005227 1453
AAEL023144-RA AAEL023144 2481
AAEL019628-RA AAEL019628 877
AAEL005228-RA AAEL005228 728
AAEL019629-RA AAEL019629 2848
AAEL005229-RA AAEL005229 684
AAEL003990-RF AAEL003990 941
AAEL003991-RH AAEL003991 1503
AAEL003992-RB AAEL003992 1783
AAEL003993-RA AAEL003993 877
AAEL003994-RB AAEL003994 1335
AAEL003995-RA AAEL003995 1060
AAEL006091-RB AAEL006091 627
AAEL000010-RA AAEL000010 340
AAEL003996-RB AAEL003996 1948
AAEL000011-RC AAEL000011 1805
AAEL006093-RA AAEL006093 1604
AAEL000012-RA AAEL000012 1321
AAEL003998-RA AAEL003998 1451
AAEL006094-RA AAEL006094 681
AAEL000013-RB AAEL000013 1136
AAEL003999-RB AAEL003999 1879
AAEL006095-RB AAEL006095 2246
AAEL006098-RA AAEL006098 948
AAEL007881-RA AAEL007881 1243
AAEL027038-RA AAEL027038 3674
AAEL000018-RA AAEL000018 1902
AAEL007882-RA AAEL007882 1982
AAEL007883-RE AAEL007883 324
AAEL007884-RB AAEL007884 2474
AAEL007885-RA AAEL007885 796
AAEL018300-RB AAEL018300 1599
AAEL018301-RA AAEL018301 1744
AAEL007889-RC AAEL007889 2706
AAEL018304-RC AAEL018304 1933
AAEL023601-RA AAEL023601 1922
AAEL018308-RA AAEL018308 1572
AAEL023605-RA AAEL023605 1191
AAEL020592-RC AAEL020592 8039
AAEL020598-RA AAEL020598 1190
AAEL011865-RB AAEL011865 1356
AAEL011866-RA AAEL011866 694
AAEL001350-RB AAEL001350 1533
AAEL001352-RA AAEL001352 2428
AAEL001354-RA AAEL001354 528
AAEL019630-RB AAEL019630 2108
AAEL005230-RA AAEL005230 1961
AAEL019631-RG AAEL019631 2138
AAEL005232-RA AAEL005232 289
AAEL001357-RA AAEL001357 2189
AAEL005234-RB AAEL005234 4960
AAEL005235-RA AAEL005235 988
AAEL005237-RB AAEL005237 676
AAEL005238-RB AAEL005238 2346
AAEL023155-RA AAEL023155 758
AAEL005239-RG AAEL005239 997
AAEL024941-RA AAEL024941 1304
AAEL024944-RA AAEL024944 2045
AAEL000020-RA AAEL000020 1788
AAEL000021-RA AAEL000021 1189
AAEL000022-RA AAEL000022 728
AAEL000025-RB AAEL000025 1941
AAEL000026-RA AAEL000026 451
AAEL000027-RA AAEL000027 1766
AAEL000028-RA AAEL000028 1085
AAEL018310-RA AAEL018310 1847
AAEL018312-RB AAEL018312 1112
AAEL018313-RL AAEL018313 7258
AAEL018314-RD AAEL018314 6318
AAEL023611-RD AAEL023611 8641
AAEL018317-RN AAEL018317 5907
AAEL027500-RA AAEL027500 812
AAEL027502-RA AAEL027502 680
AAEL013102-RJ AAEL013102 6547
AAEL027504-RA AAEL027504 4305
AAEL027506-RA AAEL027506 1233
AAEL006567-RD AAEL006567 3773
AAEL024495-RB AAEL024495 486
AAEL019642-RA AAEL019642 185
AAEL019643-RA AAEL019643 439
AAEL019647-RA AAEL019647 638
AAEL019648-RB AAEL019648 5710
AAEL027050-RA AAEL027050 1091
AAEL000032-RE AAEL000032 1038
AAEL027053-RA AAEL027053 1182
AAEL000033-RA AAEL000033 1881
AAEL027055-RA AAEL027055 347
AAEL014435-RA AAEL014435 1235
AAEL000035-RB AAEL000035 436
AAEL000036-RA AAEL000036 910
AAEL027057-RA AAEL027057 311
AAEL014437-RA AAEL014437 1243
AAEL000037-RA AAEL000037 1087
AAEL014438-RA AAEL014438 1240
AAEL000038-RA AAEL000038 1171
AAEL027059-RA AAEL027059 2275
AAEL014439-RB AAEL014439 1226
AAEL000039-RA AAEL000039 1290
AAEL018322-RB AAEL018322 5000
AAEL005702-RA AAEL005702 280
AAEL018323-RD AAEL018323 2587
AAEL018324-RB AAEL018324 4536
AAEL005706-RB AAEL005706 2640
AAEL005709-RA AAEL005709 567
AAEL027510-RD AAEL027510 710
AAEL006571-RB AAEL006571 1528
AAEL002696-RA AAEL002696 2485
AAEL027513-RA AAEL027513 497
AAEL027514-RA AAEL027514 1075
AAEL006577-RA AAEL006577 1659
AAEL017000-RA AAEL017000 1256
AAEL017004-RB AAEL017004 1102
AAEL022301-RA AAEL022301 606
AAEL017009-RA AAEL017009 1274
AAEL019654-RB AAEL019654 4073
AAEL019655-RA AAEL019655 780
AAEL023173-RA AAEL023173 1027
AAEL019659-RA AAEL019659 1510
AAEL024963-RA AAEL024963 385
AAEL014440-RA AAEL014440 1229
AAEL014441-RB AAEL014441 1214
AAEL000041-RA AAEL000041 1525
AAEL024967-RA AAEL024967 374
AAEL000042-RA AAEL000042 901
AAEL027063-RA AAEL027063 781
AAEL014443-RB AAEL014443 912
AAEL000043-RA AAEL000043 1299
AAEL024969-RA AAEL024969 680
AAEL000044-RB AAEL000044 1311
AAEL014445-RA AAEL014445 617
AAEL027066-RA AAEL027066 955
AAEL000046-RA AAEL000046 811
AAEL000047-RA AAEL000047 1864
AAEL000048-RB AAEL000048 1373
AAEL005710-RB AAEL005710 374
AAEL005711-RA AAEL005711 374
AAEL005712-RC AAEL005712 6285
AAEL005713-RA AAEL005713 467
AAEL023634-RA AAEL023634 325
AAEL005718-RB AAEL005718 1414
AAEL023637-RA AAEL023637 842
AAEL006581-RA AAEL006581 1277
AAEL000500-RA AAEL000500 783
AAEL000501-RB AAEL000501 311
AAEL000504-RF AAEL000504 3489
AAEL000505-RA AAEL000505 1321
AAEL006587-RA AAEL006587 782
AAEL000507-RB AAEL000507 1325
AAEL014908-RB AAEL014908 1844
AAEL000508-RA AAEL000508 1815
AAEL000509-RB AAEL000509 2748
AAEL011892-RA AAEL011892 955
AAEL017013-RB AAEL017013 2118
AAEL022312-RA AAEL022312 1083
AAEL022316-RB AAEL022316 964
AAEL019660-RD AAEL019660 1461
AAEL019661-RA AAEL019661 3316
AAEL023180-RA AAEL023180 383
AAEL026206-RA AAEL026206 374
AAEL023186-RA AAEL023186 443
AAEL024971-RA AAEL024971 311
AAEL000050-RA AAEL000050 581
AAEL000051-RA AAEL000051 436
AAEL000053-RA AAEL000053 1719
AAEL000055-RB AAEL000055 1220
AAEL027076-RA AAEL027076 312
AAEL000057-RB AAEL000057 2862
AAEL000058-RB AAEL000058 1774
AAEL005720-RA AAEL005720 5111
AAEL005721-RA AAEL005721 2308
AAEL018342-RE AAEL018342 2709
AAEL018343-RC AAEL018343 2586
AAEL018344-RB AAEL018344 4435
AAEL005725-RB AAEL005725 1055
AAEL023644-RA AAEL023644 2552
AAEL027530-RA AAEL027530 311
AAEL000510-RB AAEL000510 2774
AAEL000511-RJ AAEL000511 2102
AAEL027532-RA AAEL027532 374
AAEL013132-RD AAEL013132 1656
AAEL000512-RA AAEL000512 11777
AAEL013134-RB AAEL013134 5080
AAEL000515-RA AAEL000515 1324
AAEL000516-RA AAEL000516 1289
AAEL000517-RB AAEL000517 311
AAEL013138-RA AAEL013138 869
AAEL000518-RB AAEL000518 388
AAEL000519-RA AAEL000519 337
AAEL017022-RB AAEL017022 1078
AAEL004402-RA AAEL004402 1883
AAEL004405-RB AAEL004405 1231
AAEL004406-RD AAEL004406 642
AAEL004407-RC AAEL004407 822
AAEL004409-RB AAEL004409 1552
AAEL026210-RA AAEL026210 4990
AAEL019671-RD AAEL019671 5588
AAEL026212-RA AAEL026212 374
AAEL019673-RC AAEL019673 1131
AAEL023191-RA AAEL023191 374
AAEL019675-RA AAEL019675 1414
AAEL019676-RA AAEL019676 1797
AAEL019677-RI AAEL019677 1029
AAEL026219-RA AAEL026219 893
AAEL024981-RA AAEL024981 1195
AAEL021001-RA AAEL021001 454
AAEL000063-RB AAEL000063 1867
AAEL009169-RF AAEL009169 2634
AAEL000065-RC AAEL000065 2007
AAEL027086-RA AAEL027086 517
AAEL021005-RA AAEL021005 340
AAEL000066-RA AAEL000066 1875
AAEL000069-RA AAEL000069 1062
AAEL018354-RC AAEL018354 2485
AAEL027540-RA AAEL027540 374
AAEL009625-RA AAEL009625 995
AAEL000521-RB AAEL000521 1132
AAEL009627-RA AAEL009627 670
AAEL000523-RL AAEL000523 2061
AAEL009628-RA AAEL009628 1035
AAEL009629-RB AAEL009629 1710
AAEL027547-RB AAEL027547 1732
AAEL000528-RA AAEL000528 1694
AAEL000529-RB AAEL000529 251
AAEL022330-RA AAEL022330 1069
AAEL004414-RA AAEL004414 445
AAEL004415-RA AAEL004415 2014
AAEL004416-RB AAEL004416 1106
AAEL004417-RA AAEL004417 1076
AAEL017038-RA AAEL017038 538
AAEL004419-RA AAEL004419 2173
AAEL019682-RK AAEL019682 1579
AAEL019683-RN AAEL019683 4368
AAEL019688-RA AAEL019688 2130
AAEL005288-RA AAEL005288 643
AAEL005289-RC AAEL005289 1425
AAEL009171-RC AAEL009171 2290
AAEL024993-RA AAEL024993 537
AAEL024994-RA AAEL024994 311
AAEL009173-RB AAEL009173 2749
AAEL009174-RA AAEL009174 960
AAEL000071-RA AAEL000071 422
AAEL009176-RA AAEL009176 1159
AAEL000073-RA AAEL000073 437
AAEL009177-RA AAEL009177 807
AAEL000074-RA AAEL000074 1115
AAEL009178-RA AAEL009178 1182
AAEL000075-RA AAEL000075 1299
AAEL009179-RB AAEL009179 1960
AAEL027096-RA AAEL027096 1749
AAEL000076-RB AAEL000076 919
AAEL000077-RC AAEL000077 1114
AAEL009630-RG AAEL009630 4159
AAEL009631-RA AAEL009631 1086
AAEL009632-RB AAEL009632 976
AAEL000530-RA AAEL000530 1700
AAEL000533-RA AAEL000533 463
AAEL000534-RB AAEL000534 1195
AAEL000536-RC AAEL000536 1464
AAEL013159-RC AAEL013159 1649
AAEL004420-RB AAEL004420 1261
AAEL004422-RA AAEL004422 1415
AAEL017043-RA AAEL017043 1246
AAEL004423-RA AAEL004423 516
AAEL004425-RA AAEL004425 646
AAEL004426-RA AAEL004426 1038
AAEL004427-RA AAEL004427 574
AAEL005290-RB AAEL005290 1446
AAEL026231-RA AAEL026231 1243
AAEL019693-RB AAEL019693 2843
AAEL013612-RF AAEL013612 1402
AAEL005293-RB AAEL005293 429
AAEL013613-RB AAEL013613 1167
AAEL013615-RA AAEL013615 1073
AAEL019697-RD AAEL019697 2330
AAEL013616-RB AAEL013616 2658
AAEL005297-RA AAEL005297 1593
AAEL019698-RA AAEL019698 1642
AAEL013617-RA AAEL013617 1394
AAEL019699-RC AAEL019699 2697
AAEL017501-RB AAEL017501 1022
AAEL014480-RA AAEL014480 899
AAEL000080-RA AAEL000080 1947
AAEL014481-RA AAEL014481 881
AAEL000085-RA AAEL000085 462
AAEL000087-RB AAEL000087 4025
AAEL000088-RA AAEL000088 2124
AAEL022808-RA AAEL022808 410
AAEL014489-RB AAEL014489 546
AAEL000089-RA AAEL000089 1943
AAEL027560-RA AAEL027560 1177
AAEL013161-RB AAEL013161 308
AAEL000541-RB AAEL000541 1123
AAEL000542-RA AAEL000542 1462
AAEL014943-RA AAEL014943 521
AAEL000543-RA AAEL000543 574
AAEL014944-RA AAEL014944 458
AAEL000544-RA AAEL000544 319
AAEL000545-RB AAEL000545 1787
AAEL000546-RA AAEL000546 1653
AAEL000547-RA AAEL000547 1706
AAEL000549-RE AAEL000549 2954
AAEL017050-RA AAEL017050 1244
AAEL004430-RA AAEL004430 558
AAEL017051-RB AAEL017051 884
AAEL004431-RA AAEL004431 3607
AAEL004433-RA AAEL004433 467
AAEL017054-RD AAEL017054 5522
AAEL004434-RA AAEL004434 1880
AAEL004435-RA AAEL004435 1430
AAEL004436-RA AAEL004436 478
AAEL004437-RB AAEL004437 959
AAEL004438-RA AAEL004438 676
AAEL004439-RA AAEL004439 636
AAEL013620-RA AAEL013620 646
AAEL026241-RB AAEL026241 1842
AAEL013621-RA AAEL013621 1062
AAEL003111-RA AAEL003111 1830
AAEL017512-RD AAEL017512 2130
AAEL009193-RA AAEL009193 1889
AAEL000090-RB AAEL000090 1070
AAEL009194-RA AAEL009194 1206
AAEL017514-RA AAEL017514 377
AAEL000091-RA AAEL000091 997
AAEL009195-RA AAEL009195 1703
AAEL000092-RA AAEL000092 654
AAEL009196-RD AAEL009196 2303
AAEL003115-RD AAEL003115 2019
