annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
FerI	2	1	17435	3660	0.375787167196246	0.531907514319529
Ferlin_C	2	1	17435	3660	0.375787167196246	0.531907514319529
FERM_C	10	3	17435	3660	0.352312892683331	0.531907514319529
FERM_f0	2	1	17435	3660	0.375787167196246	0.531907514319529
Flot	2	1	17435	3660	0.375787167196246	0.531907514319529
FYVE_2	2	1	17435	3660	0.375787167196246	0.531907514319529
GalKase_gal_bdg	2	1	17435	3660	0.375787167196246	0.531907514319529
GAS2	2	1	17435	3660	0.375787167196246	0.531907514319529
GAT	2	1	17435	3660	0.375787167196246	0.531907514319529
GATase_6	2	1	17435	3660	0.375787167196246	0.531907514319529
GATase_7	2	1	17435	3660	0.375787167196246	0.531907514319529
GBP	2	1	17435	3660	0.375787167196246	0.531907514319529
GDPD	2	1	17435	3660	0.375787167196246	0.531907514319529
GED	2	1	17435	3660	0.375787167196246	0.531907514319529
GF_recep_IV	2	1	17435	3660	0.375787167196246	0.531907514319529
GILT	6	2	17435	3660	0.369016923250394	0.531907514319529
Glyco_transf_8	2	1	17435	3660	0.375787167196246	0.531907514319529
Glypican	2	1	17435	3660	0.375787167196246	0.531907514319529
GRIM-19	2	1	17435	3660	0.375787167196246	0.531907514319529
Gypsy	19	5	17435	3660	0.367707629485446	0.531907514319529
HCO3_cotransp	2	1	17435	3660	0.375787167196246	0.531907514319529
His_Phos_1	6	2	17435	3660	0.369016923250394	0.531907514319529
His_Phos_2	10	3	17435	3660	0.352312892683331	0.531907514319529
HMGL-like	2	1	17435	3660	0.375787167196246	0.531907514319529
HR1	2	1	17435	3660	0.375787167196246	0.531907514319529
HSP20	18	5	17435	3660	0.321618740686795	0.531907514319529
Hydrolase_3	2	1	17435	3660	0.375787167196246	0.531907514319529
I_LWEQ	2	1	17435	3660	0.375787167196246	0.531907514319529
IATP	2	1	17435	3660	0.375787167196246	0.531907514319529
IFRD	2	1	17435	3660	0.375787167196246	0.531907514319529
IMD	2	1	17435	3660	0.375787167196246	0.531907514319529
Ins145_P3_rec	2	1	17435	3660	0.375787167196246	0.531907514319529
Jnk-SapK_ap_N	2	1	17435	3660	0.375787167196246	0.531907514319529
Kazal_2	10	3	17435	3660	0.352312892683331	0.531907514319529
KIF1B	2	1	17435	3660	0.375787167196246	0.531907514319529
Lamp	2	1	17435	3660	0.375787167196246	0.531907514319529
Lipase_3	2	1	17435	3660	0.375787167196246	0.531907514319529
Lipocalin_2	6	2	17435	3660	0.369016923250394	0.531907514319529
LMF1	2	1	17435	3660	0.375787167196246	0.531907514319529
LRRCT	2	1	17435	3660	0.375787167196246	0.531907514319529
LRRNT	2	1	17435	3660	0.375787167196246	0.531907514319529
M20_dimer	2	1	17435	3660	0.375787167196246	0.531907514319529
Macro	2	1	17435	3660	0.375787167196246	0.531907514319529
Meis_PKNOX_N	2	1	17435	3660	0.375787167196246	0.531907514319529
MRP-L28	2	1	17435	3660	0.375787167196246	0.531907514319529
Mt_ATP-synt_B	2	1	17435	3660	0.375787167196246	0.531907514319529
Mtc	2	1	17435	3660	0.375787167196246	0.531907514319529
Myosin_head	18	5	17435	3660	0.321618740686795	0.531907514319529
MyTH4	6	2	17435	3660	0.369016923250394	0.531907514319529
Na_trans_assoc	2	1	17435	3660	0.375787167196246	0.531907514319529
Ndr	2	1	17435	3660	0.375787167196246	0.531907514319529
NDUFV3	2	1	17435	3660	0.375787167196246	0.531907514319529
NIDO	2	1	17435	3660	0.375787167196246	0.531907514319529
Notch	2	1	17435	3660	0.375787167196246	0.531907514319529
NT-C2	2	1	17435	3660	0.375787167196246	0.531907514319529
Orn_Arg_deC_N	6	2	17435	3660	0.369016923250394	0.531907514319529
OxoGdeHyase_C	2	1	17435	3660	0.375787167196246	0.531907514319529
PARG_cat	2	1	17435	3660	0.375787167196246	0.531907514319529
Pentapeptide_4	2	1	17435	3660	0.375787167196246	0.531907514319529
Peptidase_C97	2	1	17435	3660	0.375787167196246	0.531907514319529
Peptidase_M20	2	1	17435	3660	0.375787167196246	0.531907514319529
PGM_PMM_II	2	1	17435	3660	0.375787167196246	0.531907514319529
PGM_PMM_III	2	1	17435	3660	0.375787167196246	0.531907514319529
Phospholip_A2_2	6	2	17435	3660	0.369016923250394	0.531907514319529
PHR	2	1	17435	3660	0.375787167196246	0.531907514319529
PIP49_C	2	1	17435	3660	0.375787167196246	0.531907514319529
PITH	2	1	17435	3660	0.375787167196246	0.531907514319529
PK	2	1	17435	3660	0.375787167196246	0.531907514319529
PMT_2	2	1	17435	3660	0.375787167196246	0.531907514319529
PRA1	2	1	17435	3660	0.375787167196246	0.531907514319529
PRK	2	1	17435	3660	0.375787167196246	0.531907514319529
Prominin	2	1	17435	3660	0.375787167196246	0.531907514319529
Proteasom_Rpn13	2	1	17435	3660	0.375787167196246	0.531907514319529
PTPLA	2	1	17435	3660	0.375787167196246	0.531907514319529
Pyr_redox_dim	2	1	17435	3660	0.375787167196246	0.531907514319529
RAP	2	1	17435	3660	0.375787167196246	0.531907514319529
Rap_GAP	6	2	17435	3660	0.369016923250394	0.531907514319529
RBD-FIP	2	1	17435	3660	0.375787167196246	0.531907514319529
Reeler	6	2	17435	3660	0.369016923250394	0.531907514319529
RHD_dimer	6	2	17435	3660	0.369016923250394	0.531907514319529
RhoGEF	27	7	17435	3660	0.333058224681757	0.531907514319529
Ribosomal_L30	2	1	17435	3660	0.375787167196246	0.531907514319529
RIH_assoc	2	1	17435	3660	0.375787167196246	0.531907514319529
RRM_7	2	1	17435	3660	0.375787167196246	0.531907514319529
RYDR_ITPR	2	1	17435	3660	0.375787167196246	0.531907514319529
SBF2	2	1	17435	3660	0.375787167196246	0.531907514319529
Sdh5	2	1	17435	3660	0.375787167196246	0.531907514319529
SelP_N	2	1	17435	3660	0.375787167196246	0.531907514319529
SERTA	2	1	17435	3660	0.375787167196246	0.531907514319529
SH3BP5	2	1	17435	3660	0.375787167196246	0.531907514319529
SHIPPO-rpt	2	1	17435	3660	0.375787167196246	0.531907514319529
Skp1_POZ	2	1	17435	3660	0.375787167196246	0.531907514319529
SPX	2	1	17435	3660	0.375787167196246	0.531907514319529
SRCR_2	2	1	17435	3660	0.375787167196246	0.531907514319529
Sulfotransfer_2	6	2	17435	3660	0.369016923250394	0.531907514319529
Sulfotransfer_3	2	1	17435	3660	0.375787167196246	0.531907514319529
SVIP	2	1	17435	3660	0.375787167196246	0.531907514319529
Synaptobrevin	6	2	17435	3660	0.369016923250394	0.531907514319529
Syntaxin_2	2	1	17435	3660	0.375787167196246	0.531907514319529
TauD	2	1	17435	3660	0.375787167196246	0.531907514319529
TB2_DP1_HVA22	2	1	17435	3660	0.375787167196246	0.531907514319529
TGF_beta	6	2	17435	3660	0.369016923250394	0.531907514319529
THF_DHG_CYH	2	1	17435	3660	0.375787167196246	0.531907514319529
THF_DHG_CYH_C	2	1	17435	3660	0.375787167196246	0.531907514319529
Tim17	6	2	17435	3660	0.369016923250394	0.531907514319529
TipE	2	1	17435	3660	0.375787167196246	0.531907514319529
TIR_2	2	1	17435	3660	0.375787167196246	0.531907514319529
TMEM132	2	1	17435	3660	0.375787167196246	0.531907514319529
TMEM132D_C	2	1	17435	3660	0.375787167196246	0.531907514319529
TPR_2	6	2	17435	3660	0.369016923250394	0.531907514319529
Trehalose_PPase	2	1	17435	3660	0.375787167196246	0.531907514319529
TSP_3	2	1	17435	3660	0.375787167196246	0.531907514319529
TSP_C	2	1	17435	3660	0.375787167196246	0.531907514319529
Tweety	2	1	17435	3660	0.375787167196246	0.531907514319529
Ubiquitin_2	2	1	17435	3660	0.375787167196246	0.531907514319529
UIM	2	1	17435	3660	0.375787167196246	0.531907514319529
UMP1	2	1	17435	3660	0.375787167196246	0.531907514319529
UPA	2	1	17435	3660	0.375787167196246	0.531907514319529
UPF0640	2	1	17435	3660	0.375787167196246	0.531907514319529
V-ATPase_G	2	1	17435	3660	0.375787167196246	0.531907514319529
vATP-synt_AC39	2	1	17435	3660	0.375787167196246	0.531907514319529
VKG_Carbox	2	1	17435	3660	0.375787167196246	0.531907514319529
WSC	2	1	17435	3660	0.375787167196246	0.531907514319529
zf-C4H2	2	1	17435	3660	0.375787167196246	0.531907514319529
zf-CCHC_2	2	1	17435	3660	0.375787167196246	0.531907514319529
zf-MYND	23	6	17435	3660	0.349277024319143	0.531907514319529
zf-rbx1	2	1	17435	3660	0.375787167196246	0.531907514319529
zf-RING_UBOX	6	2	17435	3660	0.369016923250394	0.531907514319529
Zip	10	3	17435	3660	0.352312892683331	0.531907514319529
Y_phosphatase	15	4	17435	3660	0.389237687255727	0.550371536933019
UQ_con	24	6	17435	3660	0.390739216991382	0.551919144000327
ABC2_membrane_3	11	3	17435	3660	0.415536380943063	0.583299516106411
Aldo_ket_red	11	3	17435	3660	0.415536380943063	0.583299516106411
Ank_5	11	3	17435	3660	0.415536380943063	0.583299516106411
DHHC	11	3	17435	3660	0.415536380943063	0.583299516106411
E1_DerP2_DerF2	20	5	17435	3660	0.413835155042047	0.583299516106411
Peptidase_C1	11	3	17435	3660	0.415536380943063	0.583299516106411
A2M_N	7	2	17435	3660	0.450432400045524	0.616955893395688
A2M_N_2	7	2	17435	3660	0.450432400045524	0.616955893395688
Band_7	7	2	17435	3660	0.450432400045524	0.616955893395688
Complex1_LYR	7	2	17435	3660	0.450432400045524	0.616955893395688
Cu-oxidase	7	2	17435	3660	0.450432400045524	0.616955893395688
Cu-oxidase_2	7	2	17435	3660	0.450432400045524	0.616955893395688
Cu-oxidase_3	7	2	17435	3660	0.450432400045524	0.616955893395688
DEP	7	2	17435	3660	0.450432400045524	0.616955893395688
DUF3421	7	2	17435	3660	0.450432400045524	0.616955893395688
FCH	7	2	17435	3660	0.450432400045524	0.616955893395688
FGGY_C	7	2	17435	3660	0.450432400045524	0.616955893395688
FGGY_N	7	2	17435	3660	0.450432400045524	0.616955893395688
FH2	7	2	17435	3660	0.450432400045524	0.616955893395688
GATA	7	2	17435	3660	0.450432400045524	0.616955893395688
Glyco_hydro_16	7	2	17435	3660	0.450432400045524	0.616955893395688
GTP_EFTU_D3	7	2	17435	3660	0.450432400045524	0.616955893395688
Inhibitor_I29	7	2	17435	3660	0.450432400045524	0.616955893395688
NACHT	16	4	17435	3660	0.441535101248926	0.616955893395688
Peptidase_M2	7	2	17435	3660	0.450432400045524	0.616955893395688
Peptidase_S9	7	2	17435	3660	0.450432400045524	0.616955893395688
RUN	7	2	17435	3660	0.450432400045524	0.616955893395688
SNARE	7	2	17435	3660	0.450432400045524	0.616955893395688
Sod_Cu	7	2	17435	3660	0.450432400045524	0.616955893395688
TPR_19	7	2	17435	3660	0.450432400045524	0.616955893395688
ABC_membrane	21	5	17435	3660	0.459393204974491	0.628594536776397
2OG-FeII_Oxy	3	1	17435	3660	0.506838562140417	0.631684825608829
3HCDH	3	1	17435	3660	0.506838562140417	0.631684825608829
3HCDH_N	3	1	17435	3660	0.506838562140417	0.631684825608829
60KD_IMP	3	1	17435	3660	0.506838562140417	0.631684825608829
Acyl_transf_1	3	1	17435	3660	0.506838562140417	0.631684825608829
Acyl-CoA_dh_1	12	3	17435	3660	0.476591218406007	0.631684825608829
Acyl-CoA_dh_N	12	3	17435	3660	0.476591218406007	0.631684825608829
Aldolase_II	3	1	17435	3660	0.506838562140417	0.631684825608829
ANAPC10	3	1	17435	3660	0.506838562140417	0.631684825608829
ArgoL1	3	1	17435	3660	0.506838562140417	0.631684825608829
ArgoN	3	1	17435	3660	0.506838562140417	0.631684825608829
ATP-grasp_2	3	1	17435	3660	0.506838562140417	0.631684825608829
ATP-synt_C	3	1	17435	3660	0.506838562140417	0.631684825608829
B12D	3	1	17435	3660	0.506838562140417	0.631684825608829
BAT2_N	3	1	17435	3660	0.506838562140417	0.631684825608829
Bestrophin	3	1	17435	3660	0.506838562140417	0.631684825608829
Biotin_carb_C	3	1	17435	3660	0.506838562140417	0.631684825608829
Biotin_carb_N	3	1	17435	3660	0.506838562140417	0.631684825608829
BPL_LplA_LipB	3	1	17435	3660	0.506838562140417	0.631684825608829
BRO1	3	1	17435	3660	0.506838562140417	0.631684825608829
Cadherin_C	3	1	17435	3660	0.506838562140417	0.631684825608829
CHGN	3	1	17435	3660	0.506838562140417	0.631684825608829
CLIP	36	8	17435	3660	0.493288323906216	0.631684825608829
COX6B	3	1	17435	3660	0.506838562140417	0.631684825608829
Creatinase_N	3	1	17435	3660	0.506838562140417	0.631684825608829
Creatinase_N_2	3	1	17435	3660	0.506838562140417	0.631684825608829
CSN8_PSD8_EIF3K	3	1	17435	3660	0.506838562140417	0.631684825608829
Cullin_binding	3	1	17435	3660	0.506838562140417	0.631684825608829
Dpy-30	3	1	17435	3660	0.506838562140417	0.631684825608829
DUF1053	3	1	17435	3660	0.506838562140417	0.631684825608829
DUF1981	3	1	17435	3660	0.506838562140417	0.631684825608829
DUF3694	3	1	17435	3660	0.506838562140417	0.631684825608829
EF-hand_like	3	1	17435	3660	0.506838562140417	0.631684825608829
Exostosin	3	1	17435	3660	0.506838562140417	0.631684825608829
FAD_binding_8	3	1	17435	3660	0.506838562140417	0.631684825608829
FG-GAP	3	1	17435	3660	0.506838562140417	0.631684825608829
Fibrinogen_C	36	8	17435	3660	0.493288323906216	0.631684825608829
Frag1	3	1	17435	3660	0.506838562140417	0.631684825608829
Gal_Lectin	3	1	17435	3660	0.506838562140417	0.631684825608829
Gb3_synth	3	1	17435	3660	0.506838562140417	0.631684825608829
GHMP_kinases_C	3	1	17435	3660	0.506838562140417	0.631684825608829
Gly_transf_sug	3	1	17435	3660	0.506838562140417	0.631684825608829
Glyco_transf_49	3	1	17435	3660	0.506838562140417	0.631684825608829
Glyco_transf_64	3	1	17435	3660	0.506838562140417	0.631684825608829
HEAT_2	3	1	17435	3660	0.506838562140417	0.631684825608829
Integrin_beta	3	1	17435	3660	0.506838562140417	0.631684825608829
Kinesin_assoc	3	1	17435	3660	0.506838562140417	0.631684825608829
Ldh_1_C	3	1	17435	3660	0.506838562140417	0.631684825608829
Ldh_1_N	3	1	17435	3660	0.506838562140417	0.631684825608829
LLGL	3	1	17435	3660	0.506838562140417	0.631684825608829
Lyase_1	3	1	17435	3660	0.506838562140417	0.631684825608829
malic	3	1	17435	3660	0.506838562140417	0.631684825608829
Malic_M	3	1	17435	3660	0.506838562140417	0.631684825608829
NAD_binding_6	3	1	17435	3660	0.506838562140417	0.631684825608829
NCD3G	3	1	17435	3660	0.506838562140417	0.631684825608829
P4Ha_N	3	1	17435	3660	0.506838562140417	0.631684825608829
PBP_GOBP	78	17	17435	3660	0.475297395212998	0.631684825608829
PCI	17	4	17435	3660	0.492391632537106	0.631684825608829
PEPCK_C	3	1	17435	3660	0.506838562140417	0.631684825608829
PEPCK_N	3	1	17435	3660	0.506838562140417	0.631684825608829
Peptidase_C54	3	1	17435	3660	0.506838562140417	0.631684825608829
Peptidase_M14	26	6	17435	3660	0.472991888120273	0.631684825608829
Peptidase_M24_C	3	1	17435	3660	0.506838562140417	0.631684825608829
PET	3	1	17435	3660	0.506838562140417	0.631684825608829
PGM_PMM_I	3	1	17435	3660	0.506838562140417	0.631684825608829
PGM_PMM_IV	3	1	17435	3660	0.506838562140417	0.631684825608829
PID_2	3	1	17435	3660	0.506838562140417	0.631684825608829
PNP_UDP_1	3	1	17435	3660	0.506838562140417	0.631684825608829
PseudoU_synth_1	3	1	17435	3660	0.506838562140417	0.631684825608829
PSI_integrin	3	1	17435	3660	0.506838562140417	0.631684825608829
RBD	3	1	17435	3660	0.506838562140417	0.631684825608829
Rdx	3	1	17435	3660	0.506838562140417	0.631684825608829
RF-1	3	1	17435	3660	0.506838562140417	0.631684825608829
Rieske	3	1	17435	3660	0.506838562140417	0.631684825608829
RNF220	3	1	17435	3660	0.506838562140417	0.631684825608829
RPN7	3	1	17435	3660	0.506838562140417	0.631684825608829
S-methyl_trans	3	1	17435	3660	0.506838562140417	0.631684825608829
Scramblase	3	1	17435	3660	0.506838562140417	0.631684825608829
SH3_9	26	6	17435	3660	0.472991888120273	0.631684825608829
Ski_Sno	3	1	17435	3660	0.506838562140417	0.631684825608829
Sod_Fe_C	3	1	17435	3660	0.506838562140417	0.631684825608829
Sod_Fe_N	3	1	17435	3660	0.506838562140417	0.631684825608829
Str_synth	3	1	17435	3660	0.506838562140417	0.631684825608829
Syntaxin	3	1	17435	3660	0.506838562140417	0.631684825608829
TFIIB	3	1	17435	3660	0.506838562140417	0.631684825608829
TM2	3	1	17435	3660	0.506838562140417	0.631684825608829
TPR_6	3	1	17435	3660	0.506838562140417	0.631684825608829
Transglut_C	3	1	17435	3660	0.506838562140417	0.631684825608829
Transglut_core	3	1	17435	3660	0.506838562140417	0.631684825608829
Transglut_N	3	1	17435	3660	0.506838562140417	0.631684825608829
Transketolase_C	3	1	17435	3660	0.506838562140417	0.631684825608829
Tub	3	1	17435	3660	0.506838562140417	0.631684825608829
Tubulin	26	6	17435	3660	0.472991888120273	0.631684825608829
UAA	3	1	17435	3660	0.506838562140417	0.631684825608829
VHP	3	1	17435	3660	0.506838562140417	0.631684825608829
VWA_2	3	1	17435	3660	0.506838562140417	0.631684825608829
zf-A20	3	1	17435	3660	0.506838562140417	0.631684825608829
5_nucleotid_C	8	2	17435	3660	0.525480577387374	0.647185888226412
A2M_recep	8	2	17435	3660	0.525480577387374	0.647185888226412
adh_short_C2	8	2	17435	3660	0.525480577387374	0.647185888226412
Cytochrom_B561	8	2	17435	3660	0.525480577387374	0.647185888226412
FR47	8	2	17435	3660	0.525480577387374	0.647185888226412
GST_C_3	8	2	17435	3660	0.525480577387374	0.647185888226412
Hemopexin	8	2	17435	3660	0.525480577387374	0.647185888226412
PAS_11	8	2	17435	3660	0.525480577387374	0.647185888226412
Peptidase_M10	8	2	17435	3660	0.525480577387374	0.647185888226412
Ribosomal_L7Ae	8	2	17435	3660	0.525480577387374	0.647185888226412
STAS	8	2	17435	3660	0.525480577387374	0.647185888226412
T-box	8	2	17435	3660	0.525480577387374	0.647185888226412
TTL	8	2	17435	3660	0.525480577387374	0.647185888226412
ADH_N	13	3	17435	3660	0.534478899690393	0.655885418986582
DSPc	13	3	17435	3660	0.534478899690393	0.655885418986582
RGS	13	3	17435	3660	0.534478899690393	0.655885418986582
SPRY	13	3	17435	3660	0.534478899690393	0.655885418986582
Tetraspannin	23	5	17435	3660	0.546798145744322	0.670396279954159
HLH	53	11	17435	3660	0.571201763694219	0.699683461218935
4HBT_2	4	1	17435	3660	0.610382094871376	0.708022344435916
A2M	9	2	17435	3660	0.59324657949051	0.708022344435916
A2M_comp	9	2	17435	3660	0.59324657949051	0.708022344435916
AAA_16	4	1	17435	3660	0.610382094871376	0.708022344435916
Abhydro_lipase	14	3	17435	3660	0.58853130536052	0.708022344435916
Ammonium_transp	4	1	17435	3660	0.610382094871376	0.708022344435916
Anoct_dimer	4	1	17435	3660	0.610382094871376	0.708022344435916
BAR	4	1	17435	3660	0.610382094871376	0.708022344435916
Biopterin_H	4	1	17435	3660	0.610382094871376	0.708022344435916
Cation_ATPase	9	2	17435	3660	0.59324657949051	0.708022344435916
cEGF	4	1	17435	3660	0.610382094871376	0.708022344435916
CIDE-N	4	1	17435	3660	0.610382094871376	0.708022344435916
CLASP_N	4	1	17435	3660	0.610382094871376	0.708022344435916
CPSase_L_D2	4	1	17435	3660	0.610382094871376	0.708022344435916
CRAL_TRIO_2	4	1	17435	3660	0.610382094871376	0.708022344435916
DM	4	1	17435	3660	0.610382094871376	0.708022344435916
DUF1899	4	1	17435	3660	0.610382094871376	0.708022344435916
DUF3585	4	1	17435	3660	0.610382094871376	0.708022344435916
Ets	9	2	17435	3660	0.59324657949051	0.708022344435916
FA_desaturase	9	2	17435	3660	0.59324657949051	0.708022344435916
FAO_M	4	1	17435	3660	0.610382094871376	0.708022344435916
Ferric_reduct	4	1	17435	3660	0.610382094871376	0.708022344435916
GDP_Man_Dehyd	4	1	17435	3660	0.610382094871376	0.708022344435916
GHMP_kinases_N	4	1	17435	3660	0.610382094871376	0.708022344435916
Glyco_transf_43	4	1	17435	3660	0.610382094871376	0.708022344435916
GST_C_2	4	1	17435	3660	0.610382094871376	0.708022344435916
GST_N	9	2	17435	3660	0.59324657949051	0.708022344435916
HlyIII	4	1	17435	3660	0.610382094871376	0.708022344435916
Hydrolase_4	4	1	17435	3660	0.610382094871376	0.708022344435916
Integrin_alpha2	4	1	17435	3660	0.610382094871376	0.708022344435916
JAB	9	2	17435	3660	0.59324657949051	0.708022344435916
Kinesin	24	5	17435	3660	0.587866284889832	0.708022344435916
L51_S25_CI-B8	4	1	17435	3660	0.610382094871376	0.708022344435916
LRR_4	9	2	17435	3660	0.59324657949051	0.708022344435916
MH1	4	1	17435	3660	0.610382094871376	0.708022344435916
MH2	4	1	17435	3660	0.610382094871376	0.708022344435916
MitMem_reg	4	1	17435	3660	0.610382094871376	0.708022344435916
MOSC	4	1	17435	3660	0.610382094871376	0.708022344435916
MOSC_N	4	1	17435	3660	0.610382094871376	0.708022344435916
MtN3_slv	4	1	17435	3660	0.610382094871376	0.708022344435916
MTS	4	1	17435	3660	0.610382094871376	0.708022344435916
Neuralized	4	1	17435	3660	0.610382094871376	0.708022344435916
Oxysterol_BP	4	1	17435	3660	0.610382094871376	0.708022344435916
PALP	4	1	17435	3660	0.610382094871376	0.708022344435916
Patatin	4	1	17435	3660	0.610382094871376	0.708022344435916
PH_BEACH	4	1	17435	3660	0.610382094871376	0.708022344435916
PI-PLC-Y	4	1	17435	3660	0.610382094871376	0.708022344435916
Pou	4	1	17435	3660	0.610382094871376	0.708022344435916
PRELI	4	1	17435	3660	0.610382094871376	0.708022344435916
Propep_M14	19	4	17435	3660	0.587444222782424	0.708022344435916
Prp18	4	1	17435	3660	0.610382094871376	0.708022344435916
PSI	9	2	17435	3660	0.59324657949051	0.708022344435916
RAWUL	4	1	17435	3660	0.610382094871376	0.708022344435916
rve	4	1	17435	3660	0.610382094871376	0.708022344435916
RVT_1	4	1	17435	3660	0.610382094871376	0.708022344435916
Sel1	4	1	17435	3660	0.610382094871376	0.708022344435916
SIX1_SD	4	1	17435	3660	0.610382094871376	0.708022344435916
VHS	4	1	17435	3660	0.610382094871376	0.708022344435916
Vinculin	4	1	17435	3660	0.610382094871376	0.708022344435916
WD40_4	4	1	17435	3660	0.610382094871376	0.708022344435916
WH1	4	1	17435	3660	0.610382094871376	0.708022344435916
zf-AN1	4	1	17435	3660	0.610382094871376	0.708022344435916
Peptidase_M1	30	6	17435	3660	0.624628556168089	0.723928480481991
Ras	60	12	17435	3660	0.625499537007634	0.724318849002862
HMG_box	20	4	17435	3660	0.630846489717518	0.729887235543476
Alpha-amylase_C	10	2	17435	3660	0.653480001192305	0.749043855973597
CBM39	10	2	17435	3660	0.653480001192305	0.749043855973597
E1-E2_ATPase	10	2	17435	3660	0.653480001192305	0.749043855973597
F-box-like	56	11	17435	3660	0.649977019254593	0.749043855973597
FAD_binding_5	10	2	17435	3660	0.653480001192305	0.749043855973597
Fer2_2	10	2	17435	3660	0.653480001192305	0.749043855973597
Fz	10	2	17435	3660	0.653480001192305	0.749043855973597
GTP_EFTU_D2	10	2	17435	3660	0.653480001192305	0.749043855973597
NUDIX	10	2	17435	3660	0.653480001192305	0.749043855973597
PAX	10	2	17435	3660	0.653480001192305	0.749043855973597
Sulfate_transp	10	2	17435	3660	0.653480001192305	0.749043855973597
Lig_chan	36	7	17435	3660	0.655022154394283	0.750177399796155
zf-RING_2	31	6	17435	3660	0.658378591761551	0.753385122724611
1-cysPrx_C	5	1	17435	3660	0.692190455422736	0.766212455145494
2-Hacid_dh	5	1	17435	3660	0.692190455422736	0.766212455145494
2-Hacid_dh_C	5	1	17435	3660	0.692190455422736	0.766212455145494
2OG-FeII_Oxy_3	5	1	17435	3660	0.692190455422736	0.766212455145494
AA_permease_C	5	1	17435	3660	0.692190455422736	0.766212455145494
Activin_recp	5	1	17435	3660	0.692190455422736	0.766212455145494
Acyl-CoA_dh_M	16	3	17435	3660	0.683774619572363	0.766212455145494
Adap_comp_sub	5	1	17435	3660	0.692190455422736	0.766212455145494
ADK	5	1	17435	3660	0.692190455422736	0.766212455145494
AhpC-TSA	5	1	17435	3660	0.692190455422736	0.766212455145494
Ank_3	5	1	17435	3660	0.692190455422736	0.766212455145494
Bax1-I	5	1	17435	3660	0.692190455422736	0.766212455145494
CDP-OH_P_transf	5	1	17435	3660	0.692190455422736	0.766212455145494
Cofilin_ADF	5	1	17435	3660	0.692190455422736	0.766212455145494
DAGK_acc	5	1	17435	3660	0.692190455422736	0.766212455145494
DENN	5	1	17435	3660	0.692190455422736	0.766212455145494
DnaJ_C	5	1	17435	3660	0.692190455422736	0.766212455145494
ELM2	5	1	17435	3660	0.692190455422736	0.766212455145494
Folate_carrier	5	1	17435	3660	0.692190455422736	0.766212455145494
Glutaredoxin	5	1	17435	3660	0.692190455422736	0.766212455145494
Glyco_hydro_20	5	1	17435	3660	0.692190455422736	0.766212455145494
Glyco_transf_92	5	1	17435	3660	0.692190455422736	0.766212455145494
Lactamase_B	5	1	17435	3660	0.692190455422736	0.766212455145494
Lys	5	1	17435	3660	0.692190455422736	0.766212455145494
Na_H_Exchanger	5	1	17435	3660	0.692190455422736	0.766212455145494
OS-D	42	8	17435	3660	0.680939550645486	0.766212455145494
Otopetrin	5	1	17435	3660	0.692190455422736	0.766212455145494
Peptidase_M16	5	1	17435	3660	0.692190455422736	0.766212455145494
Peptidase_S10	5	1	17435	3660	0.692190455422736	0.766212455145494
Porin_3	5	1	17435	3660	0.692190455422736	0.766212455145494
PQ-loop	5	1	17435	3660	0.692190455422736	0.766212455145494
RHD_DNA_bind	5	1	17435	3660	0.692190455422736	0.766212455145494
Sec1	5	1	17435	3660	0.692190455422736	0.766212455145494
Thiol-ester_cl	5	1	17435	3660	0.692190455422736	0.766212455145494
TIG	5	1	17435	3660	0.692190455422736	0.766212455145494
UBX	5	1	17435	3660	0.692190455422736	0.766212455145494
uDENN	5	1	17435	3660	0.692190455422736	0.766212455145494
VPS9	5	1	17435	3660	0.692190455422736	0.766212455145494
zf-C2H2_2	5	1	17435	3660	0.692190455422736	0.766212455145494
zf-C4	21	4	17435	3660	0.671188439068819	0.766212455145494
SH3_1	27	5	17435	3660	0.697617649892234	0.771590157629583
Ald_Xan_dh_C	11	2	17435	3660	0.706356361247692	0.77808223058641
Ald_Xan_dh_C2	11	2	17435	3660	0.706356361247692	0.77808223058641
Alk_phosphatase	11	2	17435	3660	0.706356361247692	0.77808223058641
CO_deh_flav_C	11	2	17435	3660	0.706356361247692	0.77808223058641
ZZ	11	2	17435	3660	0.706356361247692	0.77808223058641
Metallophos	28	5	17435	3660	0.729329940673456	0.802736525611369
AAA	39	7	17435	3660	0.739325021356886	0.813077639059155
Aldedh	12	2	17435	3660	0.752309389816029	0.815134963843026
Aminotran_1_2	12	2	17435	3660	0.752309389816029	0.815134963843026
Anoctamin	6	1	17435	3660	0.756825161857205	0.815134963843026
Beach	6	1	17435	3660	0.756825161857205	0.815134963843026
C1_1	23	4	17435	3660	0.742388528348705	0.815134963843026
CNH	6	1	17435	3660	0.756825161857205	0.815134963843026
Dynamin_N	6	1	17435	3660	0.756825161857205	0.815134963843026
EGF_2	6	1	17435	3660	0.756825161857205	0.815134963843026
G-alpha	6	1	17435	3660	0.756825161857205	0.815134963843026
GCV_T	6	1	17435	3660	0.756825161857205	0.815134963843026
GCV_T_C	6	1	17435	3660	0.756825161857205	0.815134963843026
Hairy_orange	6	1	17435	3660	0.756825161857205	0.815134963843026
Hydrolase	6	1	17435	3660	0.756825161857205	0.815134963843026
Kazal_1	6	1	17435	3660	0.756825161857205	0.815134963843026
